transaction_id,account_id,transaction_type,amount,timestamp
9804,1859,DEBIT,4778,2026-04-29 14:24:08
9805,1859,DEBIT,385,2025-07-02 08:08:35
9806,1860,DEBIT,3674,2026-05-03 06:20:21
9807,1860,CREDIT,2757,2025-11-06 10:20:03
9808,1860,CREDIT,3714,2025-10-22 03:03:47
9809,1860,CREDIT,1798,2026-03-18 21:46:11
9810,1861,CREDIT,3440,2025-08-15 01:56:06
9811,1861,CREDIT,3860,2026-05-10 09:51:56
9812,1862,DEBIT,2542,2026-04-23 08:08:41
9813,1862,CREDIT,153,2025-06-23 22:05:43
9814,1862,DEBIT,968,2025-11-08 06:45:11
9815,1862,CREDIT,2778,2025-10-17 18:43:31
9816,1862,CREDIT,178,2025-11-16 08:32:13
9817,1862,CREDIT,3657,2025-07-16 17:59:20
9818,1862,DEBIT,1426,2025-08-28 00:23:15
9819,1862,DEBIT,1634,2025-12-17 16:28:41
9820,1862,CREDIT,2576,2025-12-20 06:32:52
9821,1862,DEBIT,4382,2025-11-29 07:17:09
9822,1863,CREDIT,3117,2026-05-06 23:26:34
9823,1863,CREDIT,3909,2025-07-23 11:15:49
9824,1863,DEBIT,4573,2025-07-23 16:10:44
9825,1863,DEBIT,1029,2026-06-14 04:51:01
9826,1863,CREDIT,3000,2025-09-07 10:54:13
9827,1863,CREDIT,877,2026-04-25 06:52:07
9828,1863,DEBIT,1638,2025-11-04 03:52:25
9829,1863,CREDIT,4090,2026-04-01 17:48:14
9830,1863,CREDIT,2961,2025-10-04 23:57:49
9831,1864,DEBIT,1900,2026-02-25 00:04:57
9832,1864,DEBIT,589,2026-03-27 02:41:35
9833,1864,DEBIT,849,2026-04-05 09:16:11
9834,1864,CREDIT,3656,2025-08-25 06:35:54
9835,1864,CREDIT,4720,2025-07-26 04:42:50
9836,1864,CREDIT,4537,2026-04-02 21:37:57
9837,1864,DEBIT,1075,2025-12-09 18:13:19
9838,1864,CREDIT,132,2026-01-30 12:28:26
9839,1865,DEBIT,3766,2025-10-14 19:43:46
9840,1865,DEBIT,249,2026-01-08 07:23:10
9841,1866,DEBIT,3925,2025-10-10 04:21:49
9842,1867,DEBIT,1664,2026-05-14 07:04:01
9843,1867,DEBIT,971,2025-08-30 10:57:09
9844,1867,CREDIT,4846,2025-12-16 11:22:35
9845,1867,DEBIT,552,2025-07-15 02:12:18
9846,1867,DEBIT,606,2025-10-23 08:04:33
9847,1867,CREDIT,1128,2026-04-12 08:54:47
9848,1867,CREDIT,1015,2025-07-15 19:11:38
9849,1868,DEBIT,4889,2026-01-14 17:21:07
9850,1868,CREDIT,940,2025-08-05 14:19:18
9851,1868,DEBIT,3932,2025-08-04 20:06:29
9852,1868,DEBIT,1960,2026-02-15 18:25:51
9853,1868,CREDIT,1381,2025-09-05 00:04:34
9854,1869,DEBIT,675,2025-07-12 11:34:46
9855,1869,CREDIT,2612,2025-06-24 05:29:44
9856,1870,DEBIT,4743,2025-07-18 16:45:22
9857,1871,DEBIT,4077,2026-03-12 18:38:38
9858,1871,CREDIT,2571,2026-01-27 20:53:42
9859,1871,DEBIT,3261,2025-10-18 07:49:41
9860,1871,DEBIT,3321,2025-08-19 18:30:17
9861,1871,CREDIT,4087,2025-08-04 20:19:57
9862,1872,CREDIT,3740,2025-09-30 15:13:27
9863,1872,DEBIT,3809,2026-02-22 06:21:21
9864,1872,DEBIT,1713,2026-01-11 19:09:43
9865,1872,CREDIT,2089,2026-03-11 06:56:50
9866,1873,CREDIT,2131,2025-11-17 22:14:14
9867,1873,CREDIT,1195,2025-12-19 22:20:09
9868,1873,DEBIT,4896,2025-09-03 01:56:47
9869,1873,CREDIT,2966,2026-02-21 13:11:38
9870,1873,DEBIT,3979,2025-08-14 00:43:27
9871,1873,DEBIT,3825,2025-12-26 01:19:15
9872,1873,CREDIT,1546,2025-07-25 03:05:28
9873,1873,DEBIT,3750,2026-03-28 14:11:02
9874,1874,DEBIT,2261,2025-10-28 16:20:25
9875,1874,CREDIT,2426,2026-04-16 11:02:02
9876,1874,DEBIT,4869,2026-01-27 19:01:59
9877,1874,CREDIT,2706,2025-09-06 11:26:47
9878,1874,CREDIT,2579,2026-03-19 10:26:51
9879,1874,DEBIT,2998,2026-04-07 21:59:12
9880,1874,DEBIT,4100,2026-01-27 09:05:57
9881,1874,CREDIT,2721,2025-12-10 21:54:52
9882,1874,CREDIT,3622,2025-07-21 15:17:28
9883,1874,CREDIT,2670,2025-12-09 07:31:30
9884,1875,CREDIT,4104,2025-11-21 06:57:41
9885,1875,CREDIT,2535,2026-04-17 03:16:23
9886,1875,DEBIT,1024,2025-07-09 06:44:52
9887,1875,CREDIT,4092,2026-04-15 09:41:09
9888,1875,DEBIT,582,2025-11-10 06:36:51
9889,1875,DEBIT,3812,2025-07-28 12:39:10
9890,1875,CREDIT,2599,2026-02-09 04:11:15
9891,1875,DEBIT,1728,2026-04-16 21:59:52
9892,1875,CREDIT,1733,2026-01-24 01:52:07
9893,1875,CREDIT,3439,2025-12-05 00:45:33
9894,1876,CREDIT,3756,2025-06-19 07:27:31
9895,1876,CREDIT,1160,2025-10-04 11:40:18
9896,1876,DEBIT,2490,2025-11-16 23:36:27
9897,1876,DEBIT,4366,2025-12-28 03:08:27
9898,1876,DEBIT,3887,2025-08-10 07:02:04
9899,1876,CREDIT,4703,2026-01-29 02:42:42
9900,1876,CREDIT,2275,2026-04-11 22:04:33
9901,1876,DEBIT,2436,2025-07-30 03:01:38
9902,1876,CREDIT,1370,2026-06-10 20:32:41
9903,1876,CREDIT,1055,2026-06-09 18:32:42
9904,1877,DEBIT,158,2025-06-30 19:31:40
9905,1877,CREDIT,1622,2025-12-03 22:28:20
9906,1877,CREDIT,852,2026-05-09 10:01:11
9907,1877,CREDIT,156,2026-04-03 03:15:27
9908,1877,DEBIT,2675,2025-10-26 13:34:00
9909,1877,CREDIT,3120,2026-01-12 07:08:26
9910,1877,DEBIT,3077,2025-12-12 03:28:59
9911,1877,DEBIT,1601,2025-12-16 02:56:15
9912,1878,DEBIT,3690,2025-08-31 21:19:01
9913,1878,CREDIT,3532,2026-01-20 13:16:32
9914,1879,DEBIT,3440,2025-06-26 16:49:25
9915,1879,CREDIT,360,2025-10-27 06:01:33
9916,1879,CREDIT,4808,2025-12-06 21:51:55
9917,1879,CREDIT,4219,2026-03-29 16:54:37
9918,1879,DEBIT,3113,2026-02-04 16:13:19
9919,1879,CREDIT,4381,2026-02-27 17:03:38
9920,1879,CREDIT,850,2025-06-26 23:18:28
9921,1879,CREDIT,3663,2025-11-30 04:54:31
9922,1879,DEBIT,1487,2025-09-11 11:31:29
9923,1879,DEBIT,3879,2026-04-13 17:07:43
9924,1880,CREDIT,2318,2026-02-20 14:28:48
9925,1880,DEBIT,3857,2025-10-18 22:48:16
9926,1880,DEBIT,3677,2026-04-13 20:28:12
9927,1880,DEBIT,945,2025-08-27 13:13:17
9928,1880,CREDIT,729,2026-06-16 09:20:25
9929,1880,DEBIT,3453,2025-12-25 00:35:36
9930,1880,CREDIT,3219,2026-03-19 17:36:41
9931,1880,CREDIT,4048,2026-05-21 04:04:50
9932,1880,DEBIT,118,2025-08-29 14:07:04
9933,1880,CREDIT,3687,2025-07-12 11:48:54
9934,1881,DEBIT,1776,2026-05-31 05:06:20
9935,1881,CREDIT,3371,2026-02-09 05:23:16
9936,1882,DEBIT,1062,2025-09-15 01:27:24
9937,1882,DEBIT,4928,2025-07-21 06:05:34
9938,1882,CREDIT,3596,2025-08-17 17:17:32
9939,1882,DEBIT,3917,2026-04-30 20:28:41
9940,1882,DEBIT,1246,2025-08-21 09:50:13
9941,1882,CREDIT,4874,2025-12-18 17:57:53
9942,1883,DEBIT,2684,2025-11-27 08:23:47
9943,1883,DEBIT,268,2026-03-20 12:51:19
9944,1883,DEBIT,3179,2025-11-21 03:41:41
9945,1883,CREDIT,2145,2026-02-16 01:51:36
9946,1883,CREDIT,1723,2025-10-14 03:39:02
9947,1883,DEBIT,1580,2025-12-14 19:59:51
9948,1883,CREDIT,1352,2026-06-02 18:16:03
9949,1884,DEBIT,1288,2025-11-15 21:08:18
9950,1884,DEBIT,2516,2025-11-16 07:44:45
9951,1884,CREDIT,1109,2025-09-04 16:17:27
9952,1884,CREDIT,540,2025-09-02 15:16:20
9953,1884,CREDIT,2438,2025-10-26 08:27:44
9954,1884,CREDIT,225,2025-11-07 04:01:47
9955,1884,DEBIT,914,2025-10-14 19:02:04
9956,1884,CREDIT,146,2025-07-26 04:21:44
9957,1884,DEBIT,612,2025-11-26 12:53:29
9958,1885,CREDIT,1716,2026-01-29 14:28:20
9959,1885,DEBIT,4813,2026-01-22 15:12:03
9960,1886,CREDIT,1973,2025-11-17 16:32:47
9961,1886,DEBIT,2170,2026-06-14 18:38:58
9962,1886,DEBIT,956,2026-02-07 20:40:55
9963,1886,CREDIT,1791,2025-11-26 16:49:17
9964,1886,CREDIT,2062,2025-10-09 23:06:45
9965,1886,CREDIT,743,2025-07-04 19:40:06
9966,1886,DEBIT,407,2025-09-25 14:22:45
9967,1886,DEBIT,3636,2026-06-06 20:31:34
9968,1887,CREDIT,3938,2026-02-07 17:27:07
9969,1887,CREDIT,1564,2025-09-19 10:25:12
9970,1887,DEBIT,4317,2026-03-29 21:50:42
9971,1887,DEBIT,3780,2026-04-05 17:55:23
9972,1887,DEBIT,368,2025-09-26 03:42:05
9973,1887,CREDIT,4671,2025-07-14 23:16:09
9974,1887,DEBIT,710,2026-01-07 12:26:12
9975,1887,CREDIT,499,2025-08-11 04:11:08
9976,1888,CREDIT,2761,2026-05-07 13:46:49
9977,1888,CREDIT,1623,2026-02-08 03:02:41
9978,1888,DEBIT,1751,2026-01-26 06:44:32
9979,1888,DEBIT,4091,2025-06-23 17:55:19
9980,1888,CREDIT,1222,2025-12-02 11:42:41
9981,1888,CREDIT,3004,2026-03-02 03:24:48
9982,1889,CREDIT,2252,2026-03-22 13:48:12
9983,1889,CREDIT,3319,2026-06-13 11:47:18
9984,1889,DEBIT,2183,2025-10-22 17:34:03
9985,1889,CREDIT,1567,2026-02-07 07:41:44
9986,1889,DEBIT,4677,2025-07-12 04:39:25
9987,1889,CREDIT,2980,2026-02-12 00:17:49
9988,1889,CREDIT,3509,2026-01-28 00:41:57
9989,1890,CREDIT,3043,2026-02-28 12:00:43
9990,1890,DEBIT,4886,2026-04-05 12:00:45
9991,1890,CREDIT,1315,2026-04-07 15:55:17
9992,1890,DEBIT,4134,2026-01-05 16:11:46
9993,1890,DEBIT,4750,2025-11-18 23:47:46
9994,1890,DEBIT,4658,2025-07-30 05:42:05
9995,1890,DEBIT,3493,2025-12-24 21:49:05
9996,1890,CREDIT,366,2026-06-04 10:44:39
9997,1890,CREDIT,3061,2026-06-08 07:53:58
9998,1891,CREDIT,900,2026-01-02 07:39:56
9999,1891,DEBIT,1168,2026-06-08 09:37:04
10000,1891,DEBIT,770,2026-03-21 10:37:08
10001,1891,CREDIT,1277,2025-12-25 14:30:00
10002,1891,CREDIT,1962,2025-12-16 17:52:11
10003,1891,CREDIT,2602,2025-08-02 10:31:07
10004,1891,DEBIT,2300,2025-07-09 04:34:16
10005,1891,CREDIT,4100,2025-10-15 13:19:48
10006,1891,DEBIT,3231,2025-08-15 21:06:50
10007,1891,DEBIT,4296,2026-03-18 21:23:38
10008,1892,CREDIT,3591,2026-03-11 15:25:03
10009,1893,DEBIT,2350,2026-06-05 09:51:20
10010,1893,DEBIT,4435,2025-12-28 10:44:16
10011,1893,DEBIT,3109,2025-09-25 20:01:30
10012,1893,CREDIT,4245,2025-08-05 09:16:48
10013,1894,DEBIT,761,2025-12-10 01:37:35
10014,1894,CREDIT,1439,2026-06-04 00:32:02
10015,1894,CREDIT,2271,2026-03-17 03:22:00
10016,1894,CREDIT,1544,2026-01-11 02:52:57
10017,1894,CREDIT,1616,2025-08-26 11:00:22
10018,1894,CREDIT,3527,2025-12-26 19:02:06
10019,1894,DEBIT,975,2026-02-19 20:57:21
10020,1894,CREDIT,4961,2025-06-18 09:16:00
10021,1894,DEBIT,2985,2025-11-05 11:38:48
10022,1894,CREDIT,4333,2025-08-06 14:02:40
10023,1895,DEBIT,1531,2026-02-10 14:48:23
10024,1895,CREDIT,1250,2025-11-11 02:38:29
10025,1896,CREDIT,2288,2025-11-17 09:28:52
10026,1896,DEBIT,3027,2025-11-05 00:32:34
10027,1896,DEBIT,1711,2025-11-13 01:33:45
10028,1897,DEBIT,269,2026-01-31 20:38:07
10029,1897,DEBIT,2192,2026-04-10 00:30:11
10030,1897,DEBIT,3874,2025-10-13 20:37:19
10031,1897,DEBIT,1411,2025-11-06 06:58:05
10032,1897,CREDIT,2835,2025-10-06 14:04:20
10033,1897,CREDIT,1000,2026-01-30 02:47:53
10034,1897,CREDIT,3088,2025-10-28 04:14:06
10035,1897,DEBIT,4759,2025-07-28 01:01:33
10036,1897,DEBIT,1160,2025-07-05 02:17:24
10037,1897,CREDIT,1856,2025-09-29 07:00:08
10038,1898,CREDIT,1839,2025-08-30 17:40:48
10039,1898,DEBIT,4785,2026-05-08 00:03:09
10040,1898,DEBIT,992,2025-08-31 08:07:57
10041,1898,CREDIT,1224,2025-12-07 08:28:06
10042,1898,DEBIT,3642,2025-08-02 08:55:24
10043,1898,CREDIT,2666,2026-02-26 22:18:47
10044,1899,CREDIT,226,2025-11-03 01:07:06
10045,1899,CREDIT,379,2025-07-14 01:24:02
10046,1899,CREDIT,2051,2025-07-02 02:55:19
10047,1899,DEBIT,203,2025-09-05 16:21:47
10048,1899,CREDIT,4620,2025-11-21 21:38:11
10049,1899,CREDIT,442,2025-07-02 03:20:43
10050,1899,CREDIT,664,2025-09-11 16:29:37
10051,1899,DEBIT,3629,2026-02-10 19:39:27
10052,1899,DEBIT,3923,2025-11-01 01:02:19
10053,1899,CREDIT,3554,2026-01-02 04:11:22
10054,1900,CREDIT,1181,2026-05-18 23:36:21
10055,1900,DEBIT,152,2025-08-13 18:37:25
10056,1900,CREDIT,2032,2026-06-13 13:05:00
10057,1900,DEBIT,837,2026-03-01 23:18:06
10058,1900,DEBIT,283,2026-04-22 22:52:17
10059,1900,DEBIT,4875,2025-08-08 12:05:02
10060,1900,CREDIT,209,2026-03-23 23:57:39
10061,1900,CREDIT,4473,2026-04-01 21:53:51
10062,1900,DEBIT,3510,2025-11-23 16:29:21
10063,1901,CREDIT,986,2025-11-02 10:17:24
10064,1901,DEBIT,2399,2025-08-26 18:24:35
10065,1901,DEBIT,3252,2025-12-24 23:33:16
10066,1901,DEBIT,4529,2025-11-02 12:29:00
10067,1902,CREDIT,308,2025-09-20 04:04:58
10068,1902,CREDIT,1661,2025-09-23 02:05:08
10069,1902,CREDIT,471,2025-10-28 20:31:10
10070,1903,DEBIT,4872,2025-10-24 21:09:55
10071,1903,CREDIT,4234,2025-09-07 23:19:35
10072,1903,CREDIT,2649,2025-10-01 11:13:21
10073,1903,CREDIT,1669,2026-04-07 22:17:34
10074,1903,DEBIT,3275,2026-05-05 11:33:48
10075,1903,DEBIT,3491,2026-05-03 10:47:30
10076,1903,DEBIT,654,2026-05-11 21:05:18
10077,1903,DEBIT,4428,2025-06-20 14:44:45
10078,1903,CREDIT,4092,2025-11-29 00:28:31
10079,1904,CREDIT,3756,2025-08-09 12:13:18
10080,1904,DEBIT,1831,2025-09-15 20:13:29
10081,1905,DEBIT,1714,2026-03-07 20:40:58
10082,1905,DEBIT,2956,2025-11-02 00:44:50
10083,1906,CREDIT,3260,2025-06-29 13:51:17
10084,1906,DEBIT,2919,2025-07-03 14:20:32
10085,1906,DEBIT,3441,2025-08-14 18:03:30
10086,1907,DEBIT,3947,2026-02-22 12:08:21
10087,1907,CREDIT,2643,2026-03-09 06:50:33
10088,1907,DEBIT,1267,2025-09-02 04:53:56
10089,1907,CREDIT,2538,2025-08-26 01:07:13
10090,1907,DEBIT,1043,2025-12-28 13:51:00
10091,1907,DEBIT,568,2026-05-11 12:50:49
10092,1907,CREDIT,3029,2025-10-23 09:41:38
10093,1907,DEBIT,3463,2026-05-27 07:40:06
10094,1907,DEBIT,2830,2026-01-18 17:13:26
10095,1908,DEBIT,4983,2026-01-18 04:03:06
10096,1908,CREDIT,2428,2025-11-24 11:19:32
10097,1908,CREDIT,4273,2025-07-14 21:13:33
10098,1908,CREDIT,919,2026-05-15 17:12:10
10099,1909,DEBIT,2118,2025-11-29 13:41:20
10100,1910,CREDIT,3069,2025-06-21 19:31:45
10101,1910,DEBIT,2101,2025-10-16 20:03:57
10102,1910,CREDIT,3003,2025-08-02 05:28:11
10103,1910,DEBIT,2550,2025-08-16 13:25:40
10104,1910,CREDIT,621,2025-08-11 02:46:18
10105,1910,CREDIT,4151,2025-10-06 23:57:18
10106,1910,CREDIT,1575,2025-06-21 13:39:32
10107,1910,CREDIT,4640,2026-06-17 07:41:45
10108,1910,DEBIT,4427,2025-06-21 09:21:21
10109,1911,CREDIT,2131,2026-01-17 17:27:19
10110,1911,DEBIT,2293,2026-04-30 15:14:11
10111,1912,DEBIT,1175,2025-10-03 09:05:25
10112,1912,CREDIT,928,2025-10-15 22:29:32
10113,1912,CREDIT,3012,2025-08-18 23:54:02
10114,1912,DEBIT,736,2026-01-22 09:49:48
10115,1912,DEBIT,2336,2026-01-19 04:45:02
10116,1912,CREDIT,133,2025-07-12 00:47:57
10117,1912,DEBIT,1567,2026-04-16 18:25:50
10118,1913,DEBIT,744,2026-03-30 10:55:43
10119,1913,DEBIT,2799,2025-11-25 22:53:03
10120,1913,CREDIT,679,2026-01-16 09:44:29
10121,1913,DEBIT,2308,2026-04-16 16:38:58
10122,1914,CREDIT,3945,2026-03-12 16:08:41
10123,1914,CREDIT,2811,2025-08-29 20:14:45
10124,1914,DEBIT,3420,2026-03-06 03:38:42
10125,1914,CREDIT,1499,2026-03-31 04:14:00
10126,1914,DEBIT,712,2025-07-28 14:36:00
10127,1914,CREDIT,1815,2026-01-15 16:20:55
10128,1914,DEBIT,295,2025-07-29 18:16:42
10129,1914,CREDIT,653,2025-08-07 03:14:57
10130,1914,DEBIT,4334,2025-10-14 23:07:55
10131,1914,DEBIT,2904,2025-12-30 11:46:33
10132,1915,DEBIT,312,2025-12-12 03:36:07
10133,1915,DEBIT,4846,2025-10-22 01:33:57
10134,1915,CREDIT,2668,2026-02-21 09:50:45
10135,1915,DEBIT,703,2026-02-05 06:31:51
10136,1915,CREDIT,3934,2025-07-29 18:38:10
10137,1915,DEBIT,1955,2026-03-07 05:31:47
10138,1915,CREDIT,2283,2025-07-14 22:27:59
10139,1916,CREDIT,1284,2025-07-07 18:40:47
10140,1917,DEBIT,3266,2026-06-04 13:56:09
10141,1917,CREDIT,754,2025-10-20 06:34:41
10142,1917,DEBIT,4698,2026-06-13 15:55:28
10143,1917,DEBIT,4129,2026-02-04 15:55:07
10144,1917,CREDIT,991,2026-03-20 14:27:33
10145,1917,DEBIT,2581,2025-10-18 05:38:58
10146,1917,DEBIT,3989,2025-11-24 06:06:26
10147,1918,DEBIT,108,2026-01-02 06:09:58
10148,1918,DEBIT,2966,2026-02-21 09:49:36
10149,1918,DEBIT,4702,2026-01-21 03:13:45
10150,1919,DEBIT,3901,2025-08-07 03:20:43
10151,1919,DEBIT,943,2025-10-30 22:43:48
10152,1919,CREDIT,1000,2025-09-03 07:43:56
10153,1919,CREDIT,1050,2025-09-29 21:56:27
10154,1919,DEBIT,2724,2025-10-21 04:23:16
10155,1919,CREDIT,2173,2025-11-30 21:14:01
10156,1919,CREDIT,1434,2025-09-10 05:08:00
10157,1919,CREDIT,3760,2026-05-04 15:49:28
10158,1920,CREDIT,4107,2026-05-09 18:38:22
10159,1920,DEBIT,4797,2026-02-04 20:16:07
10160,1920,DEBIT,1551,2025-12-03 20:35:44
10161,1920,CREDIT,2432,2026-05-14 17:46:03
10162,1920,CREDIT,2784,2026-06-14 21:52:16
10163,1921,CREDIT,2581,2025-11-23 13:34:22
10164,1921,DEBIT,3792,2026-03-28 20:20:32
10165,1921,DEBIT,1863,2026-05-18 19:27:28
10166,1921,DEBIT,1188,2025-09-08 02:55:56
10167,1921,DEBIT,4028,2026-01-07 19:51:17
10168,1921,DEBIT,3581,2025-11-30 06:30:15
10169,1922,CREDIT,1653,2026-06-15 03:11:25
10170,1922,CREDIT,1742,2026-03-14 07:04:10
10171,1922,CREDIT,4920,2025-08-09 12:47:59
10172,1922,DEBIT,1789,2026-05-21 07:58:08
10173,1922,CREDIT,4912,2026-04-21 20:21:52
10174,1922,CREDIT,831,2025-07-31 17:41:10
10175,1923,DEBIT,4054,2026-02-19 02:39:01
10176,1923,CREDIT,4918,2025-12-22 08:51:47
10177,1923,DEBIT,1297,2026-06-02 12:53:08
10178,1923,CREDIT,3981,2025-12-21 07:31:17
10179,1924,CREDIT,2704,2026-01-30 18:35:41
10180,1924,CREDIT,1569,2026-01-30 11:02:19
10181,1924,CREDIT,1636,2025-08-14 23:02:04
10182,1925,CREDIT,416,2025-10-10 08:16:35
10183,1925,DEBIT,1842,2026-03-30 00:05:55
10184,1925,CREDIT,384,2025-07-23 04:55:08
10185,1925,CREDIT,3226,2026-02-16 05:54:29
10186,1925,CREDIT,3697,2026-03-13 21:08:57
10187,1926,CREDIT,4061,2025-10-07 13:49:32
10188,1926,CREDIT,1008,2026-04-14 21:12:43
10189,1926,DEBIT,2961,2025-10-25 07:54:49
10190,1926,CREDIT,1239,2026-01-05 22:25:53
10191,1926,CREDIT,1079,2026-01-10 20:07:00
10192,1926,DEBIT,3442,2026-01-11 10:11:32
10193,1926,DEBIT,669,2025-11-17 22:37:46
10194,1927,DEBIT,2688,2025-10-21 18:06:53
10195,1927,CREDIT,1551,2025-08-23 19:18:40
10196,1928,DEBIT,1794,2026-03-23 05:08:56
10197,1928,CREDIT,2969,2026-03-14 19:59:22
10198,1928,DEBIT,4342,2025-12-29 06:44:18
10199,1928,DEBIT,3701,2026-05-18 02:08:26
10200,1928,DEBIT,1920,2025-06-19 12:50:16
10201,1928,DEBIT,524,2026-05-28 08:56:56
10202,1928,CREDIT,811,2026-01-06 13:41:24
10203,1929,CREDIT,1772,2026-01-04 05:11:14
10204,1929,CREDIT,3221,2026-06-13 08:04:55
10205,1929,CREDIT,1928,2025-09-21 20:27:51
10206,1929,DEBIT,2620,2025-08-17 21:43:57
10207,1929,DEBIT,1065,2025-07-26 20:11:42
10208,1929,DEBIT,1843,2025-09-24 20:50:33
10209,1929,DEBIT,4107,2025-11-06 22:16:23
10210,1929,DEBIT,618,2026-01-21 01:51:33
10211,1930,DEBIT,4772,2025-10-11 06:29:47
10212,1930,DEBIT,147,2026-04-12 04:37:39
10213,1930,DEBIT,4142,2025-08-02 00:20:02
10214,1930,CREDIT,4935,2026-03-25 19:14:08
10215,1930,DEBIT,3357,2026-04-18 18:50:29
10216,1930,CREDIT,323,2025-09-13 13:43:28
10217,1930,CREDIT,1601,2026-04-12 15:24:15
10218,1931,CREDIT,1902,2026-02-11 00:39:29
10219,1931,CREDIT,4849,2026-04-22 00:05:28
10220,1931,DEBIT,285,2025-09-24 01:01:48
10221,1931,CREDIT,2545,2025-07-11 02:52:17
10222,1931,CREDIT,920,2025-11-25 17:45:28
10223,1931,DEBIT,2559,2025-09-30 21:54:19
10224,1931,DEBIT,2222,2025-07-05 14:31:18
10225,1931,DEBIT,4700,2025-06-29 15:11:44
10226,1931,DEBIT,3102,2025-06-21 23:57:53
10227,1932,CREDIT,3454,2026-04-12 22:35:15
10228,1932,DEBIT,4314,2025-08-06 05:18:52
10229,1932,DEBIT,1161,2025-12-22 08:07:33
10230,1932,CREDIT,336,2026-03-13 15:49:21
10231,1932,DEBIT,1134,2026-02-12 10:10:26
10232,1933,DEBIT,3167,2026-05-26 02:31:59
10233,1933,DEBIT,202,2026-06-05 09:19:26
10234,1933,DEBIT,2387,2025-07-05 21:10:21
10235,1933,DEBIT,4493,2025-11-04 09:18:31
10236,1933,CREDIT,1436,2026-01-03 19:00:24
10237,1933,DEBIT,3757,2025-07-25 02:37:17
10238,1933,DEBIT,606,2025-11-30 23:34:41
10239,1933,DEBIT,2963,2025-08-25 01:51:19
10240,1933,DEBIT,3110,2025-06-19 19:03:10
10241,1933,CREDIT,2360,2026-01-28 11:21:18
10242,1934,CREDIT,2472,2026-02-16 00:35:02
10243,1934,DEBIT,3431,2026-05-11 02:54:11
10244,1934,CREDIT,4163,2026-04-27 01:45:04
10245,1934,DEBIT,2019,2026-05-12 21:19:07
10246,1934,DEBIT,3783,2026-02-14 00:21:51
10247,1934,CREDIT,2316,2025-08-16 19:57:34
10248,1934,CREDIT,1392,2026-01-26 08:37:40
10249,1934,DEBIT,2778,2025-09-15 18:08:32
10250,1934,CREDIT,3293,2026-02-18 05:51:58
10251,1935,DEBIT,1934,2025-07-10 19:48:41
10252,1935,CREDIT,3566,2025-11-08 00:12:54
10253,1935,DEBIT,1679,2025-06-24 13:59:17
10254,1936,DEBIT,1714,2026-04-30 00:34:04
10255,1936,CREDIT,3250,2025-11-04 08:38:22
10256,1936,DEBIT,3122,2026-01-26 08:57:02
10257,1936,CREDIT,1009,2025-11-05 05:41:47
10258,1936,CREDIT,3032,2025-10-01 11:35:17
10259,1936,CREDIT,2799,2026-05-14 17:38:18
10260,1936,CREDIT,4677,2025-12-30 15:52:45
10261,1936,DEBIT,1407,2025-10-29 11:16:06
10262,1937,DEBIT,139,2026-04-30 03:44:40
10263,1937,CREDIT,3062,2026-02-17 04:21:02
10264,1937,DEBIT,4786,2025-08-27 04:07:04
10265,1938,CREDIT,827,2025-06-24 21:54:32
10266,1938,CREDIT,1471,2026-04-25 08:57:34
10267,1938,DEBIT,843,2025-12-23 16:06:04
10268,1939,CREDIT,1726,2026-06-14 01:50:28
10269,1939,CREDIT,1791,2025-11-04 23:26:23
10270,1939,CREDIT,736,2025-12-08 22:52:54
10271,1939,CREDIT,591,2026-05-22 18:34:34
10272,1939,DEBIT,2293,2026-01-18 10:38:39
10273,1939,DEBIT,1244,2025-12-05 11:35:04
10274,1939,DEBIT,2512,2026-02-20 21:56:56
10275,1940,CREDIT,4597,2026-05-20 19:05:55
10276,1940,DEBIT,1512,2025-09-21 04:12:33
10277,1940,DEBIT,2352,2025-08-23 13:26:21
10278,1940,CREDIT,443,2026-04-03 09:27:25
10279,1940,CREDIT,971,2025-07-04 15:15:03
10280,1940,DEBIT,1053,2026-02-20 14:37:55
10281,1940,DEBIT,2331,2026-04-17 07:47:55
10282,1941,CREDIT,2607,2026-02-14 23:42:43
10283,1941,CREDIT,3236,2026-01-10 04:54:22
10284,1941,CREDIT,2990,2026-04-23 22:37:05
10285,1941,DEBIT,2101,2026-01-07 15:48:20
10286,1941,CREDIT,1073,2026-03-10 14:55:13
10287,1941,CREDIT,585,2026-04-07 16:36:08
10288,1941,CREDIT,3974,2025-10-10 09:19:37
10289,1941,CREDIT,4145,2026-02-23 08:39:25
10290,1941,DEBIT,3937,2025-09-04 23:11:03
10291,1941,CREDIT,970,2026-04-16 23:22:44
10292,1942,CREDIT,436,2025-12-26 14:50:33
10293,1942,DEBIT,1822,2025-08-18 18:19:57
10294,1942,DEBIT,1842,2025-12-25 05:54:26
10295,1942,CREDIT,2646,2025-07-01 06:47:05
10296,1942,CREDIT,1412,2026-01-06 19:17:14
10297,1942,CREDIT,1649,2026-01-09 14:50:31
10298,1942,CREDIT,2382,2025-06-23 04:39:05
10299,1942,CREDIT,576,2026-03-22 09:47:07
10300,1942,DEBIT,1041,2026-02-24 08:29:09
10301,1943,CREDIT,842,2026-01-01 16:03:41
10302,1943,DEBIT,1161,2026-06-15 19:24:30
10303,1944,DEBIT,4436,2026-01-25 04:01:09
10304,1944,DEBIT,842,2025-12-26 05:32:41
10305,1944,DEBIT,2798,2026-04-13 17:09:03
